Region,Country,Year,Sex,Primary enrollment (%),Secondary enrollment (%),Tertiary enrollment (%),No schooling (%),Primary schooling (%),Primary schooling complete (%),Secondary schooling (%),Secondary schooling complete (%),Tertiary schooling (%),Tertiary schooling complete (%),Total schooling (years),Total primary schooling (years),Total secondary schooling (years),Total tertiary schooling (years),Human capital,Human capital adjusted,Population (thousands),Life expectancy (years),SuicideRate (%)
Middle East and North Africa,Libya,1875,M,0.205426052,0.010000000,0.010000000,99.939979553,0.057532176,0.003015817,0.020000000,0.007240185,0.020000000,0.011052560,0.006854697,0.004216440,0.002017205,0.000621051,1.000685692,1.069514871,169.960647583,,
Middle East and North Africa,Libya,1880,M,0.287097663,0.010000000,0.010000000,99.916511536,0.081285484,0.003403118,0.020000000,0.007476747,0.020000000,0.011405125,0.007593063,0.004940658,0.002024302,0.000628103,1.000759602,1.069934726,170.218704224,,
Middle East and North Africa,Libya,1885,M,0.401103079,0.010000000,0.010000000,99.883911133,0.114032619,0.003569593,0.020000001,0.007703488,0.020000001,0.011637645,0.008591925,0.005928067,0.002031105,0.000632753,1.000859618,1.070341229,174.759475708,,
Middle East and North Africa,Libya,1890,M,0.560147285,0.010000000,0.010000000,99.838645935,0.159485683,0.003928769,0.020000000,0.007828692,0.020000000,0.011882108,0.009974937,0.007302435,0.002034861,0.000637642,1.000998020,1.070697904,179.273132324,,
Middle East and North Africa,Libya,1895,M,0.781848252,0.010000000,0.010000000,99.775802612,0.222482368,0.003883339,0.019999998,0.007949046,0.019999998,0.012035829,0.011870158,0.009190970,0.002038471,0.000640717,1.001187682,1.071086049,191.382034302,,
Middle East and North Africa,Libya,1900,M,1.090567350,0.010000000,0.010000000,99.688598633,0.310044587,0.004208552,0.019999998,0.007990959,0.019999998,0.012219327,0.014511708,0.011827593,0.002039728,0.000644386,1.001452208,1.071498632,203.422241211,,
Middle East and North Africa,Libya,1905,M,1.519857526,0.010000000,0.010000000,99.567733765,0.431484848,0.003790183,0.020000001,0.008042127,0.020000001,0.012343643,0.018146388,0.015458251,0.002041264,0.000646872,1.001816273,1.072025180,206.919464111,,
Middle East and North Africa,Libya,1910,M,2.115677834,0.010000000,0.010000000,97.482330322,2.503841877,0.023114452,0.023333285,0.009119943,0.023333285,0.013426662,0.081717469,0.078608677,0.002373594,0.000735198,1.008205175,1.084800243,210.394485474,,
Middle East and North Africa,Libya,1915,M,2.940502882,0.010000000,0.010000000,95.543235779,4.429547310,0.029672479,0.027058283,0.010569901,0.027058283,0.016062357,0.140638337,0.137023583,0.002752343,0.000862412,1.014163136,1.097800016,209.595153809,,
Middle East and North Africa,Libya,1920,M,4.078347683,0.010000000,0.010000000,94.165443420,5.797493935,0.038557868,0.029945239,0.011666449,0.029945239,0.018271463,0.182684377,0.178674981,0.003045065,0.000964336,1.018436313,1.107209802,208.797058105,,
Middle East and North Africa,Libya,1925,M,5.640511036,0.010000000,0.010000000,88.848503113,10.981916428,0.239679709,0.132042184,0.043167651,0.048401304,0.025278930,0.357108474,0.347474486,0.008160374,0.001473598,1.036356091,1.166434646,207.633789063,,
Middle East and North Africa,Libya,1930,M,7.771292210,0.010000000,0.010000000,85.468940735,14.254079819,0.348774761,0.265199065,0.098709121,0.066217847,0.039334241,0.474972039,0.457970679,0.014890317,0.002111047,1.048643231,1.222244978,206.473785400,,
Middle East and North Africa,Libya,1935,M,10.652086258,0.010000000,0.010000000,82.566902161,17.019586563,0.447260231,0.361597091,0.137039617,0.079290062,0.049749296,0.572755873,0.550458610,0.019716505,0.002580780,1.058947563,1.258121848,234.163604736,,
Middle East and North Africa,Libya,1940,M,14.500741959,0.010000000,0.010000000,79.874000549,19.672367096,0.565050960,0.446114153,0.170833454,0.090802662,0.059087023,0.666291952,0.639337540,0.023956588,0.002997825,1.068899035,1.289655685,261.695892334,,
Middle East and North Africa,Libya,1945,M,19.561199188,0.217916414,0.010000000,77.021949768,22.337127686,0.693243146,0.517248333,0.201238468,0.100666136,0.066464007,0.758923233,0.727986038,0.027594574,0.003342592,1.078846455,1.315963745,279.613220215,,
Middle East and North Africa,Libya,1950,M,26.076606750,0.510472000,0.010000000,73.779258728,25.491874695,0.939255059,0.620348752,0.252117723,0.108518295,0.068965346,0.872900665,0.836665928,0.032685090,0.003549685,1.091213107,1.351000905,281,37.271,
Middle East and North Africa,Libya,1955,M,46.094146729,3.926493645,1.035461664,69.934440613,28.408458710,2.573215246,1.443133950,0.324385852,0.213961840,0.116286300,1.101344228,1.028875828,0.065863304,0.006604964,1.116428137,1.446296334,299,36.914,
Middle East and North Africa,Libya,1960,M,70.693984985,15.194430351,2.689374685,66.614295959,30.280271530,3.251996517,2.798588753,0.435347468,0.306844980,0.170275658,1.317265272,1.192294121,0.115428790,0.009542393,1.140796304,1.538144469,362,42.609,
Middle East and North Africa,Libya,1965,M,79.199874878,19.866294861,4.000019073,58.098232269,36.623451233,9.528306961,4.924114704,1.005943537,0.338053107,0.199364051,1.909216166,1.700282812,0.198184952,0.010748328,1.210364580,1.753442168,452,50.303,
Middle East and North Africa,Libya,1970,M,99.989997864,28.154500961,5.305997849,44.914299011,46.410186768,16.135204315,7.441630363,1.672927141,1.233883262,0.609112620,2.781222105,2.396892786,0.347469717,0.036859851,1.320647597,2.162810326,556,56.052,
Middle East and North Africa,Libya,1975,M,99.989997864,67.872467041,9.966703415,35.454322815,49.917434692,19.179628372,13.032277107,3.616003752,1.625360250,0.931833029,3.600483894,2.952370167,0.596970022,0.051143914,1.433398724,2.569479227,694,60.6,
Middle East and North Africa,Libya,1980,M,99.989997864,85.921340942,11.724022865,32.295440674,44.235939026,22.405885696,22.232534409,7.865048885,1.236091971,0.667136848,4.422529697,3.407372236,0.977093041,0.038064629,1.556209326,3.019496202,852,64.185,
Middle East and North Africa,Libya,1985,M,86.619300842,96.796630859,12.349417686,26.886936188,43.029212952,25.889480591,29.253705978,13.701468468,0.821450293,0.427963704,5.235000610,3.872070313,1.337942362,0.024988197,1.687925220,3.479326725,1058,66.644,
Middle East and North Africa,Libya,1990,M,94.920425415,99.989997864,19.897100449,21.197032928,43.083591461,29.560411453,33.325996399,15.262317657,2.393384218,0.921333551,5.990029335,4.322482586,1.601252437,0.066294283,1.820302963,3.825862885,1249,68.503,6.451105593
Middle East and North Africa,Libya,1995,M,95.396133423,99.989997864,23.123744965,18.927297592,41.668151855,31.279067993,35.305114746,16.185579300,4.099430561,1.707666278,6.459517956,4.552689552,1.790686727,0.116141893,1.907801986,4.073372364,1477,69.965,6.576616375
Middle East and North Africa,Libya,2000,M,97.005149841,99.989997864,50,18.069074631,41.864170074,34.203529358,29.315258026,13.744860649,10.751497269,4.178581238,6.921531677,4.686036110,1.936893344,0.298601538,1.998013020,4.410854816,1760,70.852,6.918681639
Middle East and North Africa,Libya,2005,M,98.168434143,99.989997864,58.114067078,18.185621262,40.246936798,34.544475555,26.553611755,12.555068970,15.013828278,6.772096157,7.247597218,4.737789154,2.074090004,0.435718477,2.064234972,4.633527756,1994,71.902,6.790453215
Middle East and North Africa,Libya,2010,M,99.002151489,99.989997864,65.620170593,18.181104660,38.356010437,34.162342072,24.387165070,11.411957741,19.075721741,9.325564384,7.569866180,4.783323765,2.218517065,0.568025529,2.131842375,4.831775188,2175,72.044,7.948966235
Middle East and North Africa,Libya,1820,MF,0.003234168,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1825,MF,0.004501408,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1830,MF,0.006265156,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1835,MF,0.008719920,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1840,MF,0.012136375,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1845,MF,0.016891168,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1850,MF,0.023508362,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1855,MF,0.032717034,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1860,MF,0.045531288,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1865,MF,0.063361339,0,0,,,,,,,,,,,,,,,,
Middle East and North Africa,Libya,1870,MF,0.088167548,0,0,99.973152161,0.030660760,0.002984405,0.019999998,0.006281324,0.019999998,0.010402275,0.006005839,0.003409355,0.001988439,0.000608046,1.000600815,1.068349242,324.602172852,,
Middle East and North Africa,Libya,1875,MF,0.122673683,0,0,99.962860107,0.039792214,0.002602532,0.020000000,0.006329313,0.020000000,0.010452101,0.006270763,0.003671842,0.001989879,0.000609042,1.000627279,1.068430424,325.371673584,,
Middle East and North Africa,Libya,1880,MF,0.170661628,0,0,99.948631287,0.053174865,0.002642259,0.020000000,0.006377678,0.020000000,0.010503319,0.006675911,0.004074514,0.001991330,0.000610066,1.000667810,1.068532825,326.136047363,,
Middle East and North Africa,Libya,1885,MF,0.237377524,0,0,99.928947449,0.072148077,0.002589139,0.020000000,0.006426422,0.020000000,0.010556349,0.007246037,0.004642117,0.001992793,0.000611127,1.000724912,1.068657398,335.115173340,,
Middle East and North Africa,Libya,1890,MF,0.330088943,0,0,99.901756287,0.098842174,0.002766489,0.020000000,0.006475550,0.020000000,0.010611702,0.008054761,0.005448260,0.001994267,0.000612234,1.000805855,1.068814158,344.058319092,,
Middle East and North Africa,Libya,1895,MF,0.458845317,0,0,99.864173889,0.136015713,0.002748666,0.020000000,0.006525062,0.020000000,0.010669738,0.009172077,0.006562931,0.001995752,0.000613395,1.000917673,1.069009781,367.606506348,,
Middle East and North Africa,Libya,1900,MF,0.637507081,0,0,99.812271118,0.187732831,0.003063352,0.020000000,0.006574965,0.020000000,0.010730782,0.010735749,0.008123885,0.001997249,0.000614616,1.001074195,1.069263101,391.063537598,,
Middle East and North Africa,Libya,1905,MF,0.885122418,0,0,99.740631104,0.259371102,0.003023454,0.020000001,0.006625261,0.020000001,0.010794413,0.012886483,0.010271836,0.001998758,0.000615889,1.001289487,1.069589734,398.124420166,,
Middle East and North Africa,Libya,1910,MF,1.227737904,0,0,98.618438721,1.368153453,0.019136125,0.023317389,0.007607359,0.023317389,0.011849327,0.047446892,0.044416774,0.002326786,0.000703335,1.004755974,1.078855395,405.155822754,,
Middle East and North Africa,Libya,1915,MF,1.700721145,0,0,97.575233459,2.397676945,0.024643278,0.027044004,0.008972239,0.027044004,0.014206077,0.079443023,0.075914897,0.002703128,0.000825002,1.007975936,1.088567257,403.962432861,,
Middle East and North Africa,Libya,1920,MF,2.351624966,0,0,96.832176208,3.130726814,0.032146960,0.029947780,0.010090833,0.029947780,0.016197311,0.102400869,0.098479941,0.002998025,0.000922903,1.010292649,1.095716119,402.770690918,,
Middle East and North Africa,Libya,1925,MF,3.243507385,0,0,94.157333374,5.770687103,0.195304334,0.084056072,0.025884915,0.041513190,0.020725749,0.193547711,0.186513916,0.005789021,0.001244778,1.019543290,1.130163789,400.873168945,,
Middle East and North Africa,Libya,1930,MF,4.458359718,0,0,92.336471558,7.508315086,0.286530375,0.153879210,0.052140642,0.051676709,0.027924245,0.257051945,0.246178731,0.009281198,0.001592019,1.026038408,1.162170529,398.979980469,,
Middle East and North Africa,Libya,1935,MF,6.099841118,0,0,90.813644409,8.970027924,0.370127559,0.204476535,0.071470201,0.059284702,0.033450399,0.309720516,0.296030343,0.011835484,0.001854693,1.031456709,1.184245944,452.881530762,,
Middle East and North Africa,Libya,1940,MF,8.293764114,0,0,89.351676941,10.378587723,0.470552772,0.248698205,0.089134529,0.065911911,0.038358904,0.360525966,0.344350815,0.014089696,0.002085431,1.036710382,1.203397632,506.574035645,,
Middle East and North Africa,Libya,1945,MF,11.183780670,0.109150842,0,87.877098083,11.796360970,0.580464005,0.285894185,0.105316944,0.071658455,0.042269938,0.411072344,0.392757922,0.016035842,0.002278580,1.041963816,1.220356703,541.734252930,,
Middle East and North Africa,Libya,1950,MF,14.918784142,0.261302084,0,86.239212036,13.348612785,0.770805299,0.336397767,0.134524196,0.075773492,0.044423997,0.469390810,0.448312789,0.018674068,0.002403953,1.048058152,1.241817117,550,37.271,
Middle East and North Africa,Libya,1955,MF,28.748870850,2.153620243,0.526410282,84.231956482,14.879927635,1.508949161,0.759405851,0.243817076,0.128712028,0.066696703,0.586680949,0.544953346,0.037819408,0.003908182,1.060423255,1.320124388,594,36.914,
Middle East and North Africa,Libya,1960,MF,45.183589935,7.912400246,1.399999976,81.936500549,16.414720535,1.895069003,1.470496535,0.388122916,0.178287759,0.094069235,0.720123649,0.648220718,0.066455849,0.005447136,1.074668646,1.397901893,711,42.609,
Middle East and North Africa,Libya,1965,MF,57.860218048,11.832489014,2.200000048,75.612220764,21.358787537,4.874651909,2.811525106,0.630348921,0.177881256,0.099511854,1.085844517,0.966367543,0.113929093,0.005547907,1.114699006,1.510980964,859,50.303,
Middle East and North Africa,Libya,1970,MF,90.148399353,17.671068192,3.099999905,66.218330383,28.621799469,8.650211334,4.455050468,1.024925709,0.704822063,0.335621953,1.655250192,1.427752614,0.206688613,0.020808892,1.180012465,1.794453382,1039,56.052,
Middle East and North Africa,Libya,1975,MF,100,46.077049255,6.300000191,56.569801331,33.950038910,11.617241859,8.563636780,2.492740154,0.940079033,0.523238599,2.354603767,1.937241435,0.388096035,0.029266294,1.265491247,2.139194727,1265,60.6,
Middle East and North Africa,Libya,1980,MF,100,57.461509705,8.199999809,47.675842285,34.007686615,15.548721313,16.162347794,6.247494698,2.154125690,1.074073672,3.451787472,2.585680723,0.801542878,0.064563975,1.412242293,2.792803764,1556,64.185,
Middle East and North Africa,Libya,1985,MF,86.231727600,65.558464050,9.199999809,38.993106842,34.590118408,20.326707840,23.852905273,12.323931694,2.550172329,1.485107303,4.550710201,3.231689215,1.238315463,0.080705769,1.576285362,3.375089407,1942,66.644,
Middle East and North Africa,Libya,1990,MF,93,73.655426025,13.702440262,32.085212708,33.999885559,23.030185699,30.493377686,15.145119667,3.421521902,1.752717495,5.423727036,3.745795965,1.574446201,0.103484839,1.720083237,3.747910500,2332,68.503,6.451105593
Middle East and North Africa,Libya,1995,MF,95.601669312,81.752380371,15.757805824,27.816858292,30.985174179,22.424440384,36.770763397,18.554872513,4.427204609,2.238654613,6.132884979,4.074166298,1.925401330,0.133317307,1.846493602,4.085833073,2798,69.965,6.576616375
Middle East and North Africa,Libya,2000,MF,97.062202454,86.173027039,50,23.844072342,28.937995911,22.449480057,35.108413696,18.111827850,12.109522820,4.998464584,7.040038586,4.374700546,2.323178530,0.342159748,2.021831751,4.580761433,3376,70.852,6.918681639
Middle East and North Africa,Libya,2005,MF,98.139411926,89.718482971,61,21.083868027,26.877979279,21.814689636,33.230068207,17.722063065,18.808080673,8.741475105,7.791109085,4.583069324,2.657048702,0.550991178,2.179533482,4.947494984,3854,71.902,6.790453215
Middle East and North Africa,Libya,2010,MF,98.928230286,92.499763489,67.841011047,18.837549210,25.396844864,21.471952438,30.838415146,16.786361694,24.927190781,12.643411636,8.427786827,4.752000332,2.924374819,0.751412272,2.322812319,5.225123882,4232,72.044,7.948966235
Middle East and North Africa,Malta,1820,F,1.975079060,0.000530669,0,,,,,,,,,,,,,,,,
